RRF0,CHR0,CHR1,CHR2,CHR3,CHR4,CHR5,CHR6,CHR7,CHR8,CHR9,CHR10,CHR11,CHR12,CHR13,CHR14,CHR15,CHR16,CHR17,CHR18,CHR19,CHR20,CHR21,CHR22,CHR23,CHR24,CHR25,CHR26,CHR27,CHR28,CHR29,CHR30,CHR31,T0,H0,P0,GAS0,FAN0,Trial State
2000000,17629,217761,25719,1096,43507,74553,11571,298482,5709,84779,2000000,479343,3525,704482,5531,92475,22931,87886,36117,124467,175545,69102,11256,68820,7653,22446,5330,11110,89161,616210,350424,181398,22.37,34.54,999.43,166125.89,-1,baseline
2000000,17606,218062,25701,1044,43510,74530,11598,298633,5710,84772,2000000,479309,3550,703962,5559,92512,22899,87933,36149,124383,175507,69060,11240,68755,7656,22415,5295,11085,89163,617308,350693,181465,22.37,34.54,999.33,166449.93,-1,baseline
2000000,17575,218013,25717,1066,43527,74540,11610,298117,5686,84724,2000000,480859,3563,704450,5540,92625,22921,87907,36099,124183,175611,69124,11253,68779,7681,22448,5309,11099,89202,616444,350692,181410,22.37,34.56,999.34,165964.34,-1,baseline
2000000,17601,217920,25719,1108,43518,74474,11587,298538,5705,84741,2000000,480356,3554,703960,5522,92638,22935,87969,36108,124216,175637,69110,11262,68770,7665,22440,5337,11121,89198,616239,350328,181348,22.38,34.55,999.35,165803.1,-1,baseline
2000000,17572,217989,25703,1085,43508,74459,11600,298597,5693,84795,2000000,478490,3563,704060,5531,92751,22947,87949,36132,124375,175557,69091,11258,68791,7678,22470,5325,11126,89208,617672,350068,181430,22.39,34.56,999.37,165964.34,-1,baseline
2000000,17615,218126,25772,1120,43522,74585,11639,298532,5714,84760,2000000,479589,3568,704756,5522,92556,22935,87945,36140,124439,175490,69108,11242,68760,7658,22463,5320,11119,89226,615626,350273,181464,22.4,34.57,999.35,167429.68,-1,baseline
2000000,17613,218220,25752,1108,43559,74546,11582,298543,5726,84772,2000000,478890,3572,703272,5559,92518,22926,87955,36115,124388,175491,69114,11260,68792,7695,22472,5320,11099,89254,615091,350374,181496,22.4,34.58,999.44,166612.43,-1,baseline
2000000,17640,217778,25767,1108,43534,74506,11625,298482,5726,84746,2000000,477951,3571,704799,5561,92810,22944,88007,36140,124385,175555,69112,11256,68746,7676,22432,5288,11103,89232,617657,349965,181471,22.4,34.56,999.43,166287.75,-1,baseline
2000000,17604,218003,25728,1085,43501,74436,11593,298614,5719,84772,2000000,479052,3556,704223,5526,92800,22926,88016,36128,124410,175630,69107,11246,68768,7683,22441,5302,11082,89214,615812,350092,181390,22.4,34.57,999.46,165321.28,-1,baseline
2000000,17588,218088,25727,1103,43517,74504,11619,298746,5726,84745,2000000,478271,3579,704171,5540,92891,22937,88045,36124,124370,175558,69106,11264,68766,7678,22463,5332,11108,89206,616210,349650,181410,22.4,34.55,999.48,166287.75,-1,baseline
2000000,17625,218623,25723,1113,43524,74617,11609,298263,5671,84744,2000000,479400,3564,704844,5536,92985,22938,88069,36138,124368,175647,69078,11260,68769,7648,22446,5305,11101,89152,616688,349553,181474,22.39,34.57,999.46,166449.93,-1,baseline
2000000,17602,218619,25757,1108,43460,74626,11621,297997,5703,84756,2000000,477953,3580,704521,5524,92762,22944,88078,36144,124473,175613,69072,11249,68752,7664,22427,5305,11099,89146,615039,350497,181459,22.39,34.57,999.49,166775.25,-1,baseline
2000000,17618,218295,25712,1081,43543,74614,11598,298421,5686,84710,2000000,479295,3536,704577,5527,92802,22919,88026,36122,124425,175580,69087,11225,68738,7653,22429,5312,11108,89132,615700,350099,181472,22.38,34.56,999.45,165964.34,-1,baseline
2000000,17569,218424,25707,1067,43483,74530,11573,298625,5673,84751,2000000,480789,3538,705105,5497,92721,22896,88046,36113,124419,175624,69082,11248,68789,7642,22408,5296,11083,89177,614656,350026,181428,22.37,34.56,999.44,166449.93,-1,baseline
2000000,17620,218442,25714,1113,43509,74681,11596,298487,5705,84744,2000000,480219,3531,704665,5515,92651,22922,87935,36091,124388,175665,69096,11237,68767,7687,22457,5305,11106,89177,615336,349887,181425,22.36,34.56,999.47,165964.34,-1,baseline
2000000,17600,218521,25725,1092,43503,74628,11610,298033,5700,84769,2000000,479455,3570,704904,5513,92571,22935,88028,36140,124603,175637,69061,11221,68764,7665,22427,5304,11119,89220,615701,349874,181405,22.36,34.55,999.44,165964.34,-1,baseline
2000000,17604,218214,25759,1078,43467,74598,11603,298201,5670,84762,2000000,480343,3566,704107,5497,92777,22922,88108,36113,124253,175657,69095,11285,68822,7676,22420,5321,11124,89225,616583,349667,181459,22.36,34.57,999.42,166612.43,-1,baseline
2000000,17624,218259,25754,1087,43476,74624,11591,298806,5709,84796,2000000,480878,3586,704806,5570,92573,22944,88040,36141,124441,175683,69112,11280,68837,7680,22422,5293,11110,89222,615823,350474,181394,22.37,34.59,999.44,166449.93,-1,baseline
2000000,17583,218037,25732,1071,43536,74614,11614,298626,5705,84776,2000000,480847,3575,705104,5524,92499,22942,88108,36170,124589,175686,69155,11283,68770,7674,22424,5336,11105,89185,616071,349676,181370,22.36,34.58,999.46,166449.93,-1,baseline
2000000,17629,217894,25771,1112,43548,74788,11619,298388,5664,84764,2000000,479660,3561,703656,5533,92439,22945,88040,36154,124457,175625,69095,11285,68725,7685,22449,5298,11110,89161,615262,349469,181380,22.36,34.6,999.46,166449.93,-1,baseline
2000000,17631,218250,25722,1087,43497,74617,11573,298718,5691,84747,2000000,479286,3541,704547,5522,93180,22931,88037,36146,124531,175582,69083,11264,68695,7639,22417,5282,11099,89089,615657,349539,181425,22.35,34.6,999.42,166449.93,-1,baseline
2000000,17591,218036,25741,1058,43488,74550,11584,298367,5698,84722,2000000,479327,3552,704567,5538,92577,22945,88036,36155,124551,175696,69075,11258,68757,7669,22434,5336,11105,89107,615277,349608,181485,22.34,34.59,999.43,166612.43,-1,baseline
2000000,17633,218462,25777,1110,43485,74613,11584,298544,5723,84760,2000000,480700,3568,704728,5538,92401,22938,88113,36127,124509,175510,69072,11251,68775,7688,22450,5284,11103,89113,616673,349849,181428,22.33,34.6,999.42,166125.89,-1,baseline
2000000,17652,218121,25790,1120,43536,74597,11630,298757,5719,84791,2000000,480138,3582,705117,5579,92450,22958,88040,36142,124423,175663,69099,11262,68751,7678,22438,5334,11103,89131,617278,349735,181415,22.31,34.58,999.42,166775.25,-1,baseline
2000000,17622,218139,25775,1115,43530,74478,11639,298379,5740,84783,2000000,479326,3577,704337,5558,92549,22922,88065,36118,124474,175632,69112,11246,68740,7660,22422,5307,11097,89125,617273,350352,181479,22.3,34.58,999.41,166449.93,-1,baseline
2000000,17654,217775,25768,1124,43552,74477,11619,298627,5694,84786,2000000,480461,3600,704455,5559,92730,22947,88042,36127,124506,175719,69090,11251,68771,7671,22436,5309,11119,89164,617683,350580,181425,22.29,34.59,999.41,166612.43,-1,baseline
2000000,17560,218128,25713,1081,43511,74457,11587,298432,5664,84749,2000000,481646,3568,704109,5549,92580,22929,88103,36093,124549,175759,69092,11239,68765,7656,22440,5309,11094,89134,615898,350301,181388,22.3,34.6,999.41,166449.93,-1,baseline
2000000,17606,217942,25745,1081,43545,74474,11609,298428,5686,84737,2000000,481108,3549,704302,5531,92487,22914,88122,36120,124361,175762,69084,11260,68786,7665,22457,5332,11104,89130,616954,350298,181356,22.3,34.6,999.43,167101.82,-1,baseline
2000000,17582,218050,25703,1053,43486,74533,11559,298205,5680,84712,2000000,479381,3541,704093,5533,92548,22913,87990,36119,124452,175642,69108,11269,68799,7671,22425,5302,11080,89153,615938,350182,181294,22.29,34.6,999.41,166612.43,-1,baseline
2000000,17629,218374,25753,1092,43508,74504,11589,298247,5707,84766,2000000,480131,3568,703994,5549,92532,22953,88110,36140,124462,175601,69097,11265,68824,7671,22436,5320,11080,89259,617685,350428,181451,22.29,34.6,999.39,166612.43,-1,baseline
2000000,17615,217986,25736,1094,43530,74458,11587,298348,5687,84734,2000000,480322,3566,703772,5542,92700,22931,88093,36168,124468,175644,69107,11269,68782,7676,22484,5296,11099,89241,617647,349847,181395,22.28,34.61,999.41,166938.37,-1,exposure
2000000,17638,218141,25768,1092,43524,74495,11633,298442,5696,84774,2000000,480183,3605,704124,5535,92589,22953,88054,36137,124430,175646,69134,11239,68804,7644,22445,5320,11099,89197,616348,350089,181442,22.28,34.62,999.4,166612.43,-1,exposure
2000000,17581,218306,25737,1080,43495,74508,11594,298411,5702,84767,2000000,482287,3564,704632,5517,92221,22937,88083,36126,124353,175663,69069,11249,68836,7657,22451,5314,11121,89311,618133,350193,181579,22.28,34.63,999.4,166449.93,-1,exposure
2000000,17602,218415,25752,1085,43482,74646,11632,298334,5707,84706,2000000,482928,3561,704751,5529,92488,22940,88127,36146,124407,175687,69097,11256,69232,7692,22463,5332,11181,89343,618717,350067,181685,22.28,34.64,999.4,166775.25,-1,exposure
2000000,17659,218060,25761,1131,43519,74669,11608,298490,5710,84869,2000000,490684,3614,705234,5573,92653,22938,88122,36143,124503,175739,69124,11297,70459,7701,22479,5335,11324,89628,622356,349789,181779,22.29,34.64,999.39,166287.75,-1,exposure
2000000,17606,218330,25781,1108,43497,74651,11603,298520,5689,84889,2000000,497210,3568,706331,5572,92679,22937,88161,36143,124610,175777,69128,11269,71484,7674,22441,5307,11415,89937,624771,350152,182036,22.29,34.66,999.4,165803.1,-1,exposure
2000000,17634,218265,25734,1131,43525,74588,11610,298707,5675,84936,2000000,501825,3571,706289,5531,92613,22947,88187,36161,124717,175705,69134,11256,72143,7660,22438,5350,11459,90094,625857,350560,182048,22.3,34.67,999.41,163735.2,-1,exposure
2000000,17629,218328,25727,1103,43479,74608,11589,298739,5664,84978,2000000,506457,3556,706018,5535,92776,22935,88153,36135,124590,175841,69130,11251,72782,7685,22432,5343,11514,90232,627538,350769,182143,22.31,34.66,999.4,163421.64,-1,exposure
2000000,17611,218772,25743,1143,43549,74647,11633,298752,5694,85051,2000000,509399,3545,707387,5565,93070,22912,88191,36168,124526,175708,69093,11241,73179,7660,22390,5337,11527,90435,628000,351293,182159,22.32,34.7,999.4,162642.95,-1,exposure
2000000,17609,218433,25741,1126,43532,74686,11609,298784,5682,85028,2000000,509431,3572,706623,5540,92667,22926,88187,36153,124528,175850,69163,11249,73468,7687,22438,5334,11546,90382,629013,350799,182157,22.32,34.7,999.43,161871.64,-1,exposure
2000000,17627,218507,25727,1101,43474,74628,11589,298840,5671,85051,2000000,511637,3559,706930,5533,92668,22937,88197,36175,124375,175808,69144,11242,73872,7683,22470,5351,11584,90465,627656,350365,182204,22.33,34.72,999.41,161412.35,-1,exposure
2000000,17607,218614,25718,1103,43549,74769,11600,298863,5700,85074,2000000,513897,3572,707291,5568,92537,22945,88145,36171,124497,175831,69170,11281,74177,7697,22445,5304,11644,90520,630076,350269,182329,22.33,34.71,999.41,161107.6,-1,exposure
2000000,17611,219035,25752,1133,43534,74669,11621,299306,5703,85072,2000000,514635,3572,706715,5552,92524,22940,88180,36178,124562,175814,69126,11210,74355,7642,22407,5311,11625,90589,630599,350496,182448,22.33,34.71,999.42,161412.35,-1,exposure
2000000,17627,218357,25721,1131,43547,74758,11619,298983,5698,85071,2000000,515376,3550,706727,5558,92632,22954,88194,36155,124434,175799,69159,11240,74568,7664,22452,5344,11662,90585,628541,350403,182353,22.34,34.73,999.44,160804.01,-1,exposure
2000000,17611,218493,25739,1113,43570,74738,11621,299144,5677,85113,2000000,515122,3584,707343,5545,92274,22958,88261,36189,124562,175875,69151,11285,74897,7672,22434,5336,11687,90586,629793,350263,182340,22.34,34.71,999.41,160350.76,-1,exposure
2000000,17638,218479,25772,1156,43537,74652,11653,299470,5714,85147,2000000,519313,3600,707079,5597,92599,22985,88267,36205,124805,175917,69122,11289,75026,7697,22474,5373,11741,90688,629928,350432,182501,22.35,34.72,999.41,160200.25,-1,exposure
2000000,17608,218240,25772,1188,43528,74747,11612,299407,5707,85131,2000000,517623,3568,707928,5558,92465,22933,88155,36154,124770,175767,69132,11249,75181,7678,22415,5337,11698,90675,630869,350715,182418,22.35,34.73,999.39,160652.65,-1,exposure
2000000,17634,218909,25743,1173,43536,74800,11618,299254,5684,85134,2000000,517077,3550,707620,5591,92487,22963,88274,36176,124622,175969,69145,11260,75289,7658,22444,5343,11728,90684,630047,350787,182356,22.36,34.73,999.4,160955.67,-1,exposure
2000000,17642,219122,25765,1127,43532,74851,11580,299284,5703,85182,2000000,518651,3566,707052,5570,92557,22942,88304,36162,124645,175873,69180,11266,75394,7666,22438,5314,11752,90796,629930,350718,182332,22.36,34.73,999.41,160200.25,-1,exposure
2000000,17604,218664,25761,1154,43523,74832,11635,299218,5700,85110,2000000,517009,3541,706879,5567,92339,22944,88301,36143,124678,175875,69101,11267,75491,7667,22438,5309,11718,90766,630612,350081,182367,22.37,34.71,999.42,160804.01,-1,exposure
2000000,17599,218880,25734,1097,43522,74726,11603,299349,5714,85176,2000000,517188,3573,706713,5559,92591,22911,88262,36172,124567,175862,69128,11255,75576,7671,22438,5337,11762,90741,630405,350432,182411,22.37,34.72,999.44,159154.48,-1,exposure
2000000,17583,218428,25709,1124,43512,74849,11616,299402,5707,85119,2000000,519466,3564,707030,5575,92550,22928,88248,36175,124616,176029,69149,11273,75617,7674,22419,5332,11732,90722,631013,350452,182381,22.38,34.73,999.45,159750.39,-1,exposure
2000000,17606,218436,25736,1150,43532,74750,11612,299742,5728,85147,2000000,519874,3550,707325,5598,92982,22935,88317,36155,124703,175995,69158,11278,75692,7665,22429,5336,11737,90791,631600,350361,182481,22.39,34.72,999.44,160501.56,-1,exposure
2000000,17588,218609,25716,1122,43494,74776,11593,299612,5670,85157,2000000,520400,3540,707617,5528,92307,22890,88167,36139,124672,176349,69152,11230,75694,7649,22449,5323,11720,90758,631678,350425,182402,22.4,34.73,999.42,159303.04,-1,exposure
2000000,17603,218281,25748,1106,43487,74864,11603,299439,5691,85149,2000000,520063,3549,707736,5567,92622,22949,88297,36166,124650,176014,69124,11269,75828,7685,22449,5362,11768,90877,631734,350748,182375,22.4,34.73,999.42,159750.39,-1,exposure
2000000,17604,218498,25750,1131,43548,74774,11605,299338,5714,85159,2000000,518428,3531,708408,5577,92475,22933,88183,36157,124694,175893,69141,11280,75687,7662,22422,5316,11729,90729,631201,350366,182452,22.4,34.71,999.41,158858.2,-1,exposure
2000000,17590,218495,25678,1108,43520,74816,11575,300058,5668,85080,2000000,520181,3543,708387,5547,92485,22917,88173,36168,124720,175920,69119,11242,75817,7648,22411,5305,11716,90715,631237,350976,182434,22.4,34.71,999.44,158710.48,-1,exposure
2000000,17568,218401,25738,1099,43508,74726,11619,299842,5698,85150,2000000,516909,3568,706864,5551,92641,22915,88192,36195,124695,175895,69142,11269,75801,7664,22442,5323,11735,90748,630494,350903,182438,22.43,34.72,999.45,159006.21,-1,exposure
2000000,17592,218552,25750,1129,43504,74837,11607,299660,5687,85153,2000000,517632,3538,707744,5577,92749,22924,88276,36198,124716,175957,69152,11257,75906,7653,22427,5318,11754,90763,630646,350915,182602,22.42,34.72,999.42,159900.06,-1,exposure
2000000,17594,218409,25712,1136,43503,74884,11598,299939,5682,85117,2000000,519123,3536,707438,5558,92564,22932,88200,36203,124707,176005,69127,11246,75829,7657,22395,5290,11725,90708,630409,350710,182501,22.43,34.72,999.43,158710.48,-1,exposure
2000000,17586,218688,25745,1110,43521,74963,11580,300021,5677,85117,2000000,520989,3552,707930,5536,92511,22913,88219,36170,124705,176010,69125,11253,75837,7642,22413,5330,11741,90853,630738,350552,182448,22.43,34.69,999.42,159900.06,-1,exposure
2000000,17608,218059,25718,1110,43520,74815,11612,300108,5654,85106,2000000,519611,3540,707222,5515,92704,22917,88213,36171,124508,175998,69100,11267,75864,7653,22397,5316,11755,90753,630443,350549,182412,22.42,34.69,999.41,161259.84,-1,exposure
2000000,17597,218441,25714,1101,43512,74933,11607,300000,5698,85179,2000000,517186,3543,708460,5558,92250,22905,88281,36132,124465,175863,69104,11239,75805,7649,22414,5297,11732,90725,629089,350784,182431,22.42,34.68,999.41,161259.84,-1,exposure
2000000,17613,218228,25693,1110,43498,74847,11600,300180,5694,85149,2000000,519368,3557,708619,5561,92527,22919,88353,36155,124635,175912,69181,11271,76001,7681,22451,5318,11764,90743,628993,350256,182451,22.42,34.66,999.45,160955.67,-1,exposure
2000000,17590,218552,25708,1094,43538,74920,11601,300026,5702,85141,2000000,519210,3561,708135,5536,92700,22926,88202,36141,124572,175970,69132,11226,75967,7676,22445,5360,11768,90700,630399,350592,182519,22.42,34.67,999.42,161107.6,-1,exposure
2000000,17606,218942,25735,1119,43528,74739,11612,300074,5684,85174,2000000,517915,3554,707038,5565,92383,22922,88143,36172,124680,175923,69158,11262,75946,7685,22444,5350,11771,90727,631065,350465,182543,22.43,34.67,999.44,159601.0,-1,exposure
2000000,17620,218701,25741,1103,43540,74808,11598,299509,5680,85160,2000000,518805,3568,708663,5598,92700,22924,88169,36151,124601,175948,69131,11251,75980,7660,22447,5314,11755,90611,629827,350654,182568,22.43,34.67,999.43,160804.01,-1,exposure
2000000,17606,218442,25734,1129,43528,74798,11626,299334,5693,85156,2000000,518763,3577,707433,5559,92497,22946,88205,36155,124638,175954,69176,11219,75981,7660,22438,5311,11761,90688,629122,351351,182475,22.43,34.65,999.47,160350.76,-1,exposure
2000000,17588,218461,25709,1112,43541,74766,11612,299726,5687,85154,2000000,518467,3556,707706,5540,92387,22892,88145,36114,124577,175840,69125,11226,75918,7646,22415,5279,11727,90768,629022,351099,182397,22.43,34.63,999.43,160501.56,-1,exposure
2000000,17594,218591,25684,1126,43521,74761,11605,299779,5670,85206,2000000,518763,3504,708286,5536,92442,22912,88200,36112,124551,175939,69097,11214,75909,7644,22409,5314,11750,90776,628337,350917,182443,22.43,34.64,999.43,160200.25,-1,exposure
2000000,17585,218983,25679,1103,43510,74807,11554,299541,5643,85174,2000000,518691,3506,708634,5528,92617,22908,88194,36129,124624,175926,69151,11262,75984,7673,22426,5329,11747,90749,629275,350663,182491,22.43,34.63,999.43,161259.84,-1,exposure
2000000,17604,218910,25766,1140,43530,74761,11603,299403,5670,85112,2000000,516962,3554,708466,5567,92889,22937,88232,36181,124685,175947,69146,11266,75915,7651,22419,5298,11757,90707,630625,350811,182431,22.44,34.64,999.45,160652.65,-1,exposure
2000000,17608,218646,25740,1124,43549,74752,11587,299281,5709,85164,2000000,516181,3554,708916,5568,92475,22947,88173,36193,124648,175972,69162,11256,75981,7699,22461,5348,11779,90801,630997,350758,182551,22.43,34.64,999.41,160350.76,-1,exposure
2000000,17617,218229,25736,1129,43514,74737,11596,299631,5670,85144,2000000,518053,3518,708452,5551,92497,22901,88216,36148,124622,176089,69165,11248,75957,7666,22415,5314,11784,90768,629336,350695,182413,22.44,34.62,999.43,160652.65,-1,exposure
2000000,17585,218379,25725,1122,43518,74704,11591,299623,5693,85184,2000000,517414,3556,707612,5544,92447,22942,88225,36141,124609,176258,69180,11257,75948,7678,22429,5327,11757,90763,630435,350213,182413,22.44,34.62,999.45,159900.06,-1,exposure
2000000,17576,218390,25723,1122,43532,74748,11586,299094,5691,85137,2000000,518394,3541,708251,5545,92459,22917,88151,36152,124606,176154,69112,11260,76033,7681,22449,5325,11732,90720,630442,350859,182539,22.44,34.62,999.44,159900.06,-1,exposure
2000000,17601,218341,25768,1120,43547,74792,11596,299462,5695,85211,2000000,518130,3522,707854,5552,92481,22947,88240,36165,124556,176167,69140,11219,75942,7653,22393,5325,11750,90791,630190,350680,182343,22.44,34.63,999.4,160652.65,-1,exposure
